"","addr","code","lat","lng","name","type","created_at","remain_stat","stock_at","remain_stat_kr","구분","시도","시군구","동"
"543","경기도 화성시 동탄순환대로 708 103호 (영천동, 에듀프라자1)","41841239",37.2079972,127.1104235,"이지약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:39:00","1개 이하","약국","경기도","화성시","영천동"
"544","서울특별시 성북구 장월로 88-1, (장위동)","12806064",37.6137822,127.0490637,"광혜당약국","01","2020/03/14 23:55:00","few","2020/03/14 12:03:00","2개 이상 30개 미만","약국","서울특별시","성북구","장위동"
"545","서울특별시 동작구 상도로 247 1층 (상도동)","12840947",37.5050343,126.9462733,"성모약국","01","2020/03/14 23:55:00","break","2020/03/14 10:55:00","2개 이상 30개 미만","약국","서울특별시","동작구","상도동"
"546","전라북도 부안군 부안읍 번영로 160","35806532",35.7264367,126.7380382,"천사약국","01","2020/03/14 23:55:00","plenty","2020/03/14 12:04:00","100개 이상","약국","전라북도","부안군","부안읍"
"547","서울특별시 서초구 서초대로 331 1층 (서초동)","11882492",37.4951577,127.0176552,"빛샘온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:56:00","1개 이하","약국","서울특별시","서초구","서초동"
"548","충청북도 청주시 서원구 청남로 2024 (수곡동)","33811601",36.6127844,127.485593,"늘사랑약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:55:00","1개 이하","약국","충청북도","청주시 서원구","수곡동"
"549","전라남도 보성군 조성면 조성로 103","36810924",34.8076417,127.2460174,"새약국","01","2020/03/14 23:55:00","plenty","2020/03/13 08:37:00","100개 이상","약국","전라남도","보성군","조성면"
"550","경상남도 하동군 횡천면 문화1길 1","38827441",35.1090422,127.8111084,"보안당약국","01","2020/03/14 23:55:00","plenty","2020/03/14 14:13:00","100개 이상","약국","경상남도","하동군","횡천면"
"551","경상북도 울진군 북면 장터길 102","37830007",37.1036521,129.3751218,"북면소망약국","01","2020/03/14 23:55:00","empty","2020/03/14 15:45:00","1개 이하","약국","경상북도","울진군","북면"
"552","대전광역시 서구 배재로 156 (도마동)","34801022",36.3222993,127.3704418,"대영온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:01:00","1개 이하","약국","대전광역시","서구","도마동"
"553","서울특별시 광진구 능동로 18 205호 (자양동, 자양동 이튼타워리버3차)","12853046",37.5327596,127.0681986,"이층약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:55:00","1개 이하","약국","서울특별시","광진구","자양동"
"554","서울특별시 종로구 종로5길 13 삼공빌딩 지하1층 (청진동)","12865931",37.5710343,126.9804824,"힐링약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:21:00","1개 이하","약국","서울특별시","종로구","청진동"
"555","인천광역시 남동구 호구포로 788 (구월동)","31813798",37.4526555,126.7193332,"우리들약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:36:00","1개 이하","약국","인천광역시","남동구","구월동"
"556","경상남도 통영시 광도면 죽림1로 17-31, 1층 102호 (아담 트리플)","38818621",34.8789242,128.4150114,"더조은약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:43:00","1개 이하","약국","경상남도","통영시","광도면"
"557","부산광역시 금정구 두구로 79 1층 (두구동)","21807761",35.2964672,129.1118355,"수강약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:02:00","1개 이하","약국","부산광역시","금정구","두구동"
"558","전남 해남군 화산면 방축리 344-5","4158210313",34.4928129,126.5147443,"해남화산농협하나로마트","03","2020/03/14 23:55:00","empty","2020/03/14 13:57:00","1개 이하","농협","전라남도","해남군","화산면"
"559","부산광역시 기장군 정관면 정관로 579 108호 (조은프라자)","21802947",35.3213839,129.1772004,"153옵티마약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:26:00","1개 이하","약국","부산광역시","기장군","정관읍"
"560","강원도 동해시 중앙로 214 (천곡동)","32803541",37.5199392,129.1157318,"한빛약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:13:00","1개 이하","약국","강원도","동해시","천곡동"
"561","세종특별자치시 금남면 용포로 116","34820515",36.4688389,127.2812222,"서약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:52:00","1개 이하","약국","세종특별자치시","","금남면"
"562","충북 충주시 산척면 천등박달로 120","3038300902",37.079192,127.9556782,"산척우체국","02","2020/03/14 23:55:00","few","2020/03/13 10:02:00","2개 이상 30개 미만","우체국","충청북도","충주시","산척면"
"563","대구광역시 남구 명덕시장길 87-17, (대명동)","37848283",35.846071,128.5881441,"신대학약국","01","2020/03/14 23:55:00","plenty","2020/03/12 13:37:00","100개 이상","약국","대구광역시","남구","대명동"
"564","경상남도 밀양시 노상하4길 5 (내이동)","38829835",35.4961555,128.748672,"행복약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:12:00","1개 이하","약국","경상남도","밀양시","내이동"
"565","경기도 평택시 탄현로 320 (지산동)","31843883",37.0808357,127.055865,"국민약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:12:00","1개 이하","약국","경기도","평택시","지산동"
"566","경기도 광주시 오포읍 고산길 4 1층 (다민빌딩)","31808719",37.3700906,127.2317601,"샛별약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:55:00","1개 이하","약국","경기도","광주시","오포읍"
"567","전라북도 익산시 금마면 금마길 43 (유일약국)","35821507",35.9905122,127.0518197,"유일약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:13:00","1개 이하","약국","전라북도","익산시","금마면"
"568","강원도 홍천군 홍천읍 너브내길 37-9,","32816154",37.6879509,127.8833194,"가까운약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:41:00","1개 이하","약국","강원도","홍천군","홍천읍"
"569","경기도 부천시 부천로 124 (원미동)","31813381",37.4952659,126.7855287,"중앙약국","01","2020/03/14 23:55:00","break","2020/03/14 10:29:00","2개 이상 30개 미만","약국","경기도","부천시","원미동"
"570","경기도 수원시 영통구 매영로310번길 87 204호 (영통동, 동보.신명아파트)","31898661",37.2506929,127.064057,"다원약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:21:00","1개 이하","약국","경기도","수원시 영통구","영통동"
"571","광주광역시 동구 밤실로 26-1, (지산동)","36818844",35.1500346,126.937167,"해오름약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:39:00","1개 이하","약국","광주광역시","동구","지산동"
"572","충청남도 홍성군 홍북읍 청사로 146 센텀시티 1동 2층 209호","34842403",36.657031,126.6793666,"홍예약국","01","2020/03/14 23:55:00","empty","2020/03/13 13:40:00","1개 이하","약국","충청남도","홍성군","홍북읍"
"573","경기 화성시 팔탄면 서촌길13-1","1248303946",37.1607553,126.9034078,"팔탄우체국","02","2020/03/14 23:55:00","empty","2020/03/13 09:45:00","1개 이하","우체국","경기도","화성시","팔탄면"
"574","경기 여주시 능서면 마장로 84","1268303035",37.2988254,127.5746999,"능서우체국","02","2020/03/14 23:55:00","empty","2020/03/13 09:13:00","1개 이하","우체국","경기도","여주시","능서면"
"575","서울특별시 영등포구 영등포로 390 1층 101호 (신길동, 프리가)","11868945",37.5132669,126.9213748,"새울림약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:00:00","1개 이하","약국","서울특별시","영등포구","신길동"
"576","충남 아산시 인주면 현대로 1255","3128219432",36.8657933,126.8837298,"인주농협 하나로마트","03","2020/03/14 23:55:00","empty","2020/03/14 08:26:00","1개 이하","농협","충청남도","아산시","인주면"
"577","서울특별시 서초구 동광로 75 1층 (방배동)","11809868",37.4930534,126.9906663,"남영약국","01","2020/03/14 23:55:00","empty","2020/03/14 14:26:00","1개 이하","약국","서울특별시","서초구","방배동"
"578","충청북도 제천시 독순로 81 (중앙로2가)","33803226",37.1386881,128.2120074,"금강약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:20:00","1개 이하","약국","충청북도","제천시","중앙로2가"
"579","광주광역시 북구 북문대로 45 1층 (운암동)","36835048",35.1753307,126.880618,"운암종로약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:03:00","1개 이하","약국","광주광역시","북구","운암동"
"580","울산 울주군 온양읍 남창리 229-3","6108200856",35.417852,129.2812137,"온양농협하나로마트","03","2020/03/14 23:55:00","empty","2020/03/14 12:35:00","1개 이하","농협","울산광역시","울주군","온양읍"
"581","강원도 평창군 대관령면 대관령로 105","32809701",37.6724173,128.7081621,"대관령약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:05:00","1개 이하","약국","강원도","평창군","대관령면"
"582","부산광역시 북구 덕천로 235-1, (만덕동)","21807973",35.2108345,129.0300416,"하나약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:40:00","1개 이하","약국","부산광역시","북구","만덕동"
"583","전라북도 남원시 용성로 121 (동충동, 동림방앗간)","35812451",35.4103369,127.389381,"녹십자온누리약국","01","2020/03/14 23:55:00","plenty","2020/03/14 10:19:00","100개 이상","약국","전라북도","남원시","동충동"
"584","충남 부여군 세도면 세도중앙로 34","3088301245",36.1705447,126.9457711,"세도우체국","02","2020/03/14 23:55:00","few","2020/03/13 09:04:00","2개 이상 30개 미만","우체국","충청남도","부여군","세도면"
"585","충청북도 청주시 청원구 충청대로 168 102호 (주성동, 골든타임빌딩)","33810761",36.6710124,127.496365,"탄탄약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:41:00","1개 이하","약국","충청북도","청주시 청원구","주성동"
"586","경남 의령군 유곡면 칠곡리 361-5","6088207609",35.4327425,128.3130212,"의령농협하나로마트유곡점","03","2020/03/14 23:55:00","plenty","2020/03/14 10:50:00","100개 이상","농협","경상남도","의령군","유곡면"
"587","충청북도 영동군 영동읍 중앙로 28 성림빌딩","33815909",36.1745084,127.7765671,"정약국","01","2020/03/14 23:55:00","some","2020/03/14 08:16:00","30개 이상 100개 미만","약국","충청북도","영동군","영동읍"
"588","서울특별시 구로구 개봉로 30 (개봉동, 로얄타워)","12857831",37.4882504,126.8565271,"구로프라자온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:42:00","1개 이하","약국","서울특별시","구로구","개봉동"
"589","경기도 안양시 동안구 평촌대로243번길 30 1층 A138호 (비산동, 샤크존빌딩)","31882030",37.3928424,126.9530417,"나라약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:02:00","1개 이하","약국","경기도","안양시 동안구","비산동"
"590","서울특별시 서초구 반포대로30길 82 우서빌딩 1층 102호 (서초동)","12868108",37.4925781,127.0129955,"새봄약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:29:00","1개 이하","약국","서울특별시","서초구","서초동"
"591","전라북도 군산시 공항로 79 1층 (소룡동, 대우빌딩)","35817631",35.9760352,126.6798052,"솔약국","01","2020/03/14 23:55:00","break","2020/03/14 11:30:00","2개 이상 30개 미만","약국","전라북도","군산시","소룡동"
"592","서울특별시 구로구 경서로 6 (고척동)","12863521",37.4980369,126.8569425,"태평양약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:21:00","1개 이하","약국","서울특별시","구로구","고척동"
"593","경기도 평택시 중앙로 2 (통복동)","41848535",36.9953991,127.0835354,"녹십자약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:58:00","1개 이하","약국","경기도","평택시","통복동"
"594","경기도 안성시 중앙로 370 1층 101,102호 (석정동, 하평플리스 )","41813944",37.0076212,127.2678608,"메디칼보룡약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:02:00","1개 이하","약국","경기도","안성시","석정동"
"595","서울특별시 양천구 남부순환로40길 7 (신월동)","11806834",37.534918,126.8281122,"다올약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:59:00","1개 이하","약국","서울특별시","양천구","신월동"
"596","부산 강서구 제도로 1194","6228200295",35.2159327,128.9369737,"부산강동농협하나로마트","03","2020/03/14 23:55:00","empty","2020/03/14 13:46:00","1개 이하","농협","부산광역시","강서구","강동동"
"597","경기도 하남시 덕풍동로 111-21, 403호 (덕풍동)","41810139",37.5518097,127.2076955,"규민약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:09:00","1개 이하","약국","경기도","하남시","덕풍동"
"598","인천광역시 남동구 호구포로 893 1층 (간석동, 중앙빌딩)","31811078",37.462169,126.7200306,"속편한 온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:22:00","1개 이하","약국","인천광역시","남동구","간석동"
"599","인천광역시 서구 칠천왕로33번길 18 1층 (석남동)","41815068",37.5094822,126.6698266,"플러스약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:00:00","1개 이하","약국","인천광역시","서구","석남동"
"600","경기도 양주시 백석읍 권율로 1345-1, 1층 가운데2칸(1종근생,소매점)호","31827691",37.805101,126.9740777,"오산약국","01","2020/03/14 23:55:00","break","2020/03/14 11:20:00","2개 이상 30개 미만","약국","경기도","양주시","백석읍"
"601","경남 거제시 거제중앙로 1726","6128200696",34.8742618,128.632964,"거제축산농협 농수산물종합유통센터(유통)","03","2020/03/14 23:55:00","empty","2020/03/14 11:30:00","1개 이하","농협","경상남도","거제시","상동동"
"602","인천광역시 미추홀구 토금남로 53 (용현동, 한양프라자 105호)","41824547",37.4508232,126.6381063,"열린연세약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:16:00","1개 이하","약국","인천광역시","미추홀구","용현동"
"603","전라북도 김제시 검산택지길 62 1층 (검산동)","35822406",35.8019859,126.9043651,"아람약국","01","2020/03/14 23:55:00","break","2020/03/14 09:48:00","2개 이상 30개 미만","약국","전라북도","김제시","검산동"
"604","서울특별시 강남구 선릉로 669 상경빌딩 지하1층 (논현동)","12844837",37.5166379,127.041237,"올리브약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:00:00","1개 이하","약국","서울특별시","강남구","논현동"
"605","경기도 화성시 동탄중앙로 76 4층 403-1호 (반송동, 서건프라자)","41831501",37.1931571,127.0725038,"소나무약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:48:00","1개 이하","약국","경기도","화성시","반송동"
"606","강원도 강릉시 경강로 2079 (임당동)","32808640",37.753935,128.8944348,"율곡약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:24:00","1개 이하","약국","강원도","강릉시","임당동"
"607","강원도 춘천시 안마산로 109 1층 (퇴계동)","32816979",37.855637,127.7286269,"사랑약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:53:00","1개 이하","약국","강원도","춘천시","퇴계동"
"608","경기도 안산시 단원구 예술대학로 17 416호 (고잔동, 중앙노블레스빌딩)","31899641",37.3186419,126.8364896,"노블레스약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:32:00","1개 이하","약국","경기도","안산시 단원구","고잔동"
"609","경기도 의정부시 금오로 121-6, 1층 (금오동)","41844645",37.7575994,127.0787378,"성모드림약국","01","2020/03/14 23:55:00","plenty","2020/03/10 08:56:00","100개 이상","약국","경기도","의정부시","금오동"
"610","전라남도 장흥군 장흥읍 중앙로1길 12","36829005",34.6775552,126.9101119,"호남약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:46:00","1개 이하","약국","전라남도","장흥군","장흥읍"
"611","울산광역시 남구 수암로 115 (신정동)","38835380",35.528646,129.3200716,"신부강약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:27:00","1개 이하","약국","울산광역시","남구","신정동"
"612","경상남도 산청군 산청읍 웅석봉로 18","38806827",35.4156193,127.8758523,"대학약국","01","2020/03/14 23:55:00","some","2020/03/14 09:38:00","30개 이상 100개 미만","약국","경상남도","산청군","산청읍"
"613","서울특별시 광진구 용마산로 23 (중곡동)","12822353",37.555756,127.0879461,"참사랑약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:07:00","1개 이하","약국","서울특별시","광진구","중곡동"
"614","부산광역시 사상구 백양대로 945 1층 (모라동)","21802823",35.1906232,128.9915097,"동산약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:12:00","1개 이하","약국","부산광역시","사상구","모라동"
"615","경상남도 창원시 진해구 안골로 336 104호 (용원동, 형제빌딩)","38837749",35.1010954,128.8098778,"코끼리약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:27:00","1개 이하","약국","경상남도","창원시 진해구","용원동"
"616","충청남도 천안시 동남구 중앙로 92 김안과 1층 (원성동)","34833421",36.8066426,127.1526457,"눈사랑약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:57:00","1개 이하","약국","충청남도","천안시 동남구","원성동"
"617","서울특별시 강북구 솔매로 80 1층 (미아동)","12836192",37.6248481,127.0210879,"삼양약국","01","2020/03/14 23:55:00","empty","2020/03/13 13:04:00","1개 이하","약국","서울특별시","강북구","미아동"
